Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
48195,10/10/2010,Not Specified,47,2679.1235,0.01,Regular Air,47.277,65.99,19.99,Ruben Ausman,Delaware,19891,East,Corporate,Technology,Telephones and Communication,iDENi80s,Small Box,0.59,10/11/2010
48197,3/18/2012,Not Specified,32,1282.49,0.07,Regular Air,154.74,40.97,14.45,Anthony O'Donnell,Alabama,35480,South,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,3/20/2012
48198,10/3/2009,Critical,7,2813.34,0.1,Delivery Truck,-791.31,442.14,14.7,Sean Christensen,Colorado,80746,West,Home Office,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,10/4/2009
48198,10/3/2009,Critical,45,2682.8,0.01,Regular Air,860.22,60.22,3.5,Sean Christensen,Colorado,80746,West,Home Office,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,10/5/2009
48199,12/1/2008,Not Specified,47,672.46,0.1,Regular Air,279.74,15.74,1.39,Erica Bern,Michigan,49971,Central,Corporate,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,12/4/2008
48226,11/19/2008,Low,23,2357.45,0.02,Delivery Truck,-108.8,100.98,35.84,Corey Roper,Washington,98103,West,Small Business,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,11/19/2008
48230,1/8/2009,Not Specified,39,1140.26,0.04,Express Air,387.2,29.18,8.55,Dana Kaydos,New Jersey,7981,East,Corporate,Furniture,Office Furnishings,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",Small Box,0.42,1/10/2009
48230,1/8/2009,Not Specified,31,2645.8,0,Regular Air,-684.78,80.98,35,Dana Kaydos,New Jersey,7981,East,Corporate,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,0.83,1/10/2009
48257,3/5/2009,Low,45,221.06,0.02,Regular Air,-124.2805,4.57,5.42,Christina Anderson,Texas,77474,Central,Corporate,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,0.37,3/9/2009
48261,1/29/2011,Medium,15,2130.66,0.01,Delivery Truck,-113.77,130.98,30,Michael Dominguez,Colorado,81221,West,Home Office,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,1/30/2011
48263,1/20/2010,Medium,25,135.91,0.07,Regular Air,37.5,5.68,1.21,Alex Grayson,Colorado,80230,West,Consumer,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Wrap Bag,0.4,1/21/2010
48263,1/20/2010,Medium,28,164.22,0.1,Regular Air,-124.72,5.98,7.5,Alex Grayson,Colorado,80230,West,Consumer,Office Supplies,Paper,Xerox 1920,Small Box,0.4,1/21/2010
48288,6/4/2011,Medium,25,3308.28,0.08,Delivery Truck,-581.59,130.98,54.74,Nicole Brennan,California,95503,West,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,6/6/2011
48293,2/21/2012,Critical,47,370.6,0.03,Regular Air,160.72,7.64,1.39,Victoria Pisteka,Texas,88595,Central,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,2/22/2012
48294,4/8/2010,High,43,4072.01,0.01,Regular Air,1675.98,90.24,0.99,Aaron Hawkins,Georgia,30002,South,Home Office,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,Small Box,0.56,4/8/2010
48295,10/6/2009,Medium,48,10051.52,0.05,Regular Air,4938.78,204.1,13.99,Bryan Mills,Michigan,49971,Central,Small Business,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.37,10/8/2009
48321,6/11/2010,High,31,5875.66,0.02,Regular Air,1856.12,178.47,19.99,Tim Brockman,South Carolina,29684,South,Consumer,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,6/12/2010
48322,1/16/2012,Medium,14,41.37,0.05,Regular Air,1.82,2.94,0.7,Paul Van Hugh,Ohio,43001,Central,Consumer,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,1/17/2012
48327,6/23/2009,Not Specified,14,89.93,0.03,Regular Air,-44.82,5.98,3.85,Jennifer Jackson,New Jersey,7514,East,Home Office,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,6/25/2009
48353,10/28/2012,Not Specified,18,71.22,0.04,Regular Air,20.43,3.85,0.7,Jeremy Pistek,Georgia,30002,South,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,0.44,10/30/2012
48354,3/3/2011,Medium,25,1387.29,0.03,Express Air,405.64,55.48,14.3,Lisa Ryan,New Mexico,87011,West,Home Office,Office Supplies,Paper,Xerox 194,Small Box,0.37,3/4/2011
48357,2/8/2009,Not Specified,16,2365.43,0.04,Regular Air,619.71,150.98,13.99,Eileen Kiefer,Virginia,23970,South,Consumer,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2/8/2009
48385,8/1/2009,Medium,16,88.24,0.01,Regular Air,-56.6,4.98,4.62,Phillina Ober,New York,14925,East,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,8/3/2009
48388,6/22/2009,High,3,21.64,0.08,Regular Air,-13.3285,5.74,5.01,Marina Lichtenstein,Michigan,49642,Central,Corporate,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,6/24/2009
48391,9/11/2010,Not Specified,45,254.92,0.1,Regular Air,-99.62,5.98,5.46,Nick Crebassa,Virginia,24157,South,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,0.36,9/12/2010
48416,5/19/2009,Not Specified,23,167.66,0.01,Regular Air,-15.48,6.68,4.91,Ken Dana,New Mexico,88134,West,Small Business,Office Supplies,Paper,Xerox 1986,Small Box,0.37,5/21/2009
48420,8/24/2009,Low,46,863.26,0.09,Express Air,229.6,19.23,6.15,Berenike Kampe,Colorado,80728,West,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,0.44,8/26/2009
48423,9/13/2012,High,49,414.11,0.08,Regular Air,-172.32,8.74,8.29,Henia Zydlo,Illinois,62999,Central,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,9/13/2012
48448,9/29/2012,Low,20,340.952,0.09,Regular Air,108.936,20.99,0.99,Joel Eaton,New Jersey,7001,East,Home Office,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,9/29/2012
48452,8/22/2010,High,19,1781.11,0.1,Regular Air,51.44,99.99,19.99,Giulietta Weimer,Arizona,86409,West,Corporate,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,8/22/2010
48452,8/22/2010,High,44,185.32,0.03,Regular Air,-192.56,4.18,6.92,Giulietta Weimer,Arizona,86409,West,Corporate,Furniture,Office Furnishings,"Eldon® Image Series Desk Accessories, Burgundy",Small Box,0.49,8/23/2010
48452,8/22/2010,High,32,1859.01,0.09,Delivery Truck,-588.9,60.98,30,Giulietta Weimer,Arizona,86409,West,Corporate,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,0.7,8/24/2010
48452,8/22/2010,High,15,73.41,0.08,Regular Air,-44.7925,4.91,4.97,Giulietta Weimer,Arizona,86409,West,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,0.38,8/24/2010
48452,8/22/2010,High,28,43.66,0.04,Regular Air,5.77,1.48,0.7,Giulietta Weimer,Arizona,86409,West,Corporate,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,8/24/2010
48453,6/8/2009,Medium,50,387.03,0.04,Regular Air,-7.73,7.96,4.95,Victoria Wilson,Colorado,81124,West,Home Office,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,6/8/2009
48455,4/15/2009,Critical,17,182.47,0.05,Regular Air,-3.18,10.98,3.37,Amy Cox,Washington,98625,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,4/16/2009
48455,4/15/2009,Critical,34,817.53,0.03,Regular Air,76.63,22.84,11.54,Amy Cox,Washington,98625,West,Small Business,Office Supplies,Paper,Xerox 1964,Small Box,0.39,4/16/2009
48455,4/15/2009,Critical,2,25.96,0.06,Regular Air,-33.67,9.99,6.24,Amy Cox,Washington,98625,West,Small Business,Technology,Office Machines,Canon F603 Scientific Calculator,Medium Box,0.36,4/16/2009
48480,11/15/2009,Critical,32,11103.75,0.1,Delivery Truck,-522.59,370.98,99,Sean Wendt,Mass,1059,East,Corporate,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,0.65,11/18/2009
48483,10/23/2009,Critical,18,47.55,0,Express Air,10.01,2.21,1,Steve Nguyen,Maryland,21230,South,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,10/24/2009
48484,5/6/2010,Medium,22,346.42,0.05,Regular Air,67.96,16.48,1.99,Barbara Fisher,Alabama,35062,South,Small Business,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,0.42,5/7/2010
48484,5/6/2010,Medium,41,773.44,0.08,Express Air,133.83,20.24,6.67,Barbara Fisher,Alabama,35062,South,Small Business,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,5/7/2010
48484,5/6/2010,Medium,43,881.84,0,Regular Air,153.8,18.97,9.03,Barbara Fisher,Alabama,35062,South,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,5/8/2010
48484,5/6/2010,Medium,50,5067.5725,0.09,Regular Air,1275.912,125.99,8.99,Barbara Fisher,Alabama,35062,South,Small Business,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,5/8/2010
48486,3/25/2011,High,42,271.14,0.07,Regular Air,-174.74,6.48,7.91,Frank Merwin,Idaho,83877,West,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,3/27/2011
48487,11/24/2009,Low,27,360.7,0,Regular Air,146.166,12.97,1.49,Carol Triggs,Ohio,43317,Central,Home Office,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,11/26/2009
48512,6/16/2011,Not Specified,47,148.26,0.04,Express Air,49.04,2.94,0.81,Cyra Reiten,Virginia,23018,South,Consumer,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,6/16/2011
48512,6/16/2011,Not Specified,48,238.79,0.04,Regular Air,-83.78,4.98,4.72,Cyra Reiten,Virginia,23018,South,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,6/17/2011
48515,11/2/2011,Critical,47,725.8,0.01,Express Air,327.45,15.04,1.97,Barry Gonzalez,Nebraska,69141,Central,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,11/2/2011
48518,2/13/2009,Medium,17,585.47,0.1,Express Air,178.14,37.94,5.08,Scot Coram,Colorado,80813,West,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2/15/2009
48544,3/29/2011,High,44,831.5805,0.01,Regular Air,273.051,20.99,0.99,Jack O'Briant,New Jersey,8823,East,Small Business,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,3/31/2011
48548,2/6/2011,Critical,3,13.71,0.03,Regular Air,-10.27,3.28,3.97,Astrea Jones,Georgia,39859,South,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2/7/2011
48576,10/14/2012,Not Specified,17,464.59,0.07,Regular Air,168.215,28.53,1.49,Sandra Glassco,New Mexico,87001,West,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,10/15/2012
48576,10/14/2012,Not Specified,47,316.68,0.06,Regular Air,-161,6.48,7.49,Sandra Glassco,New Mexico,87001,West,Home Office,Office Supplies,Paper,Xerox 220,Small Box,0.37,10/16/2012
48577,5/21/2012,Medium,6,201.83,0.02,Regular Air,34.98,30.98,5.09,Roy Collins,Florida,32003,South,Corporate,Office Supplies,Paper,Xerox 19,Small Box,0.4,5/23/2012
48609,1/7/2010,High,26,176.34,0,Regular Air,-103.32,6.48,7.86,Pauline Johnson,New York,11769,East,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37,1/8/2010
48609,1/7/2010,High,5,186.5,0.04,Express Air,4.16,37.44,4.27,Pauline Johnson,New York,11769,East,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",Wrap Bag,0.46,1/8/2010
48614,4/13/2012,Critical,46,7965.9025,0.01,Regular Air,2311.956,195.99,8.99,Nathan Mautz,Alabama,35077,South,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,4/13/2012
48615,10/16/2012,Low,4,16.91,0.08,Regular Air,0.21,4.13,0.5,George Bell,Virginia,23970,South,Corporate,Office Supplies,Labels,Avery 506,Small Box,0.39,10/20/2012
48615,10/16/2012,Low,8,464.66,0.04,Regular Air,219.02,54.74,14.83,George Bell,Virginia,23970,South,Corporate,Furniture,Office Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx",Small Box,0.54,10/21/2012
48641,10/18/2011,High,13,66.83,0,Regular Air,23.16,4.98,0.8,Benjamin Venier,Maryland,21794,South,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,10/19/2011
48642,12/15/2009,High,36,111.83,0,Regular Air,19.36,2.94,0.7,Matt Collister,Idaho,83877,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,12/15/2009
48642,12/15/2009,High,50,4159.628,0.05,Express Air,1332.909,95.99,4.9,Matt Collister,Idaho,83877,West,Home Office,Technology,Telephones and Communication,T60,Small Box,0.56,12/15/2009
48642,12/15/2009,High,5,519.69,0.02,Express Air,-122.09,100.98,7.18,Matt Collister,Idaho,83877,West,Home Office,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,0.4,12/16/2009
48642,12/15/2009,High,4,37.73,0.06,Regular Air,-13.72,8.67,3.5,Matt Collister,Idaho,83877,West,Home Office,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,12/17/2009
48643,8/31/2012,Medium,14,9171.71,0.06,Delivery Truck,2636.01,808.49,55.3,Laurel Elliston,Idaho,83810,West,Home Office,Technology,Office Machines,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Jumbo Drum,0.4,9/2/2012
48643,8/31/2012,Medium,6,18.05,0.06,Regular Air,0.13,2.88,0.99,Laurel Elliston,Idaho,83810,West,Home Office,Office Supplies,Labels,Avery 474,Small Box,0.36,9/2/2012
48643,8/31/2012,Medium,50,2896.358,0,Regular Air,583.497,65.99,8.99,Laurel Elliston,Idaho,83810,West,Home Office,Technology,Telephones and Communication,StarTAC Analog,Small Box,0.6,9/2/2012
48672,11/8/2012,High,43,255.7,0,Regular Air,-35.74,5.81,3.37,Nora Paige,Texas,88595,Central,Small Business,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,11/8/2012
48673,3/9/2012,Not Specified,36,570.14,0.03,Regular Air,-90.72,15.31,8.78,Penelope Sewall,Ohio,45999,Central,Home Office,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box,0.57,3/10/2012
48704,11/22/2011,High,11,1247.8595,0.01,Regular Air,-55.803,125.99,8.99,Kelly Andreada,Florida,32003,South,Home Office,Technology,Telephones and Communication,5170i,Small Box,0.57,11/23/2011
48706,9/12/2012,Low,28,31.2,0.09,Regular Air,-2.81,1.14,0.7,Erica Hernandez,Georgia,31811,South,Small Business,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,9/16/2012
48706,9/12/2012,Low,18,132.78,0.09,Regular Air,-130.96,7.28,11.15,Erica Hernandez,Georgia,31811,South,Small Business,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,9/19/2012
48709,7/11/2011,High,17,47.12,0.01,Regular Air,-47.01,2.52,4.28,Helen Andreada,Colorado,81653,West,Corporate,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,7/13/2011
48710,10/8/2009,Medium,4,29.24,0.01,Regular Air,-1.73,6.98,1.6,Cynthia Arntzen,Texas,79080,Central,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Wrap Bag,0.38,10/9/2009
48742,2/29/2012,Not Specified,42,825.63,0.03,Regular Air,379.7375,18.94,1.49,Roger Demir,Idaho,83643,West,Consumer,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,3/2/2012
48772,3/25/2009,Medium,12,41.97,0.05,Regular Air,-37.03,3.28,4.2,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag,0.56,3/26/2009
48772,3/25/2009,Medium,18,57.17,0.08,Regular Air,-24.03,3.28,2.31,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 321,Wrap Bag,0.56,3/26/2009
48772,3/25/2009,Medium,10,35.64,0.05,Regular Air,-0.71,3.58,1.63,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,0.36,3/26/2009
48772,3/25/2009,Medium,11,81.25,0.01,Regular Air,-44.54,6.48,7.86,Aaron Smayling,Ohio,43001,Central,Small Business,Office Supplies,Paper,Xerox 213,Small Box,0.37,3/26/2009
48772,3/25/2009,Medium,44,3202.25,0.09,Regular Air,991.26,78.69,19.99,Aaron Smayling,Ohio,43001,Central,Small Business,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Small Box,0.43,3/27/2009
48773,11/28/2008,Medium,7,51.27,0.06,Regular Air,3.27,7.04,2.17,Amy Cox,Washington,98625,West,Small Business,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,11/30/2008
48774,6/22/2012,High,31,7323.78,0.04,Delivery Truck,573.55,243.98,62.94,Dionis Lloyd,North Carolina,27010,South,Small Business,Furniture,Chairs & Chairmats,Hon Deluxe Fabric Upholstered Stacking Chairs,Jumbo Drum,0.57,6/24/2012
48775,7/20/2009,Low,17,108.11,0.09,Regular Air,-62.23,6.48,6.86,Craig Carroll,Idaho,83201,West,Corporate,Office Supplies,Paper,Xerox 204,Small Box,0.37,7/22/2009
48800,9/4/2010,Not Specified,8,28761.52,0.04,Regular Air,285.113,3499.99,24.49,Parhena Norris,Mass,5544,East,Home Office,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,9/5/2010
48801,8/26/2012,High,43,2387.61,0.01,Regular Air,527.13,54.2,11.1,Cassandra Brandow,South Carolina,29808,South,Home Office,Furniture,Office Furnishings,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,Medium Box,0.64,8/26/2012
48803,9/22/2012,Critical,19,200.41,0.05,Regular Air,-23.65,10.23,4.68,Christopher Martinez,Illinois,62999,Central,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,9/23/2012
48832,3/18/2010,High,48,4480.89,0.02,Delivery Truck,195.04,90.98,30,Bobby Trafton,Georgia,39901,South,Small Business,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Jumbo Drum,0.61,3/18/2010
48836,12/28/2008,Critical,8,2651.21,0.09,Delivery Truck,-93.85,348.21,40.19,Nicole Brennan,California,95503,West,Home Office,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,12/30/2008
48837,5/31/2011,Not Specified,39,4799.7885,0.09,Regular Air,1231.893,155.99,3.9,Tanja Norvell,Utah,84631,West,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,6/2/2011
48839,5/23/2010,Critical,1,97.13,0.05,Regular Air,-37.06,98.31,0.49,Carlos Daly,Delaware,19810,East,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,0.36,5/25/2010
48868,4/26/2012,Not Specified,43,6861.8545,0.07,Regular Air,1754.082,195.99,3.99,Paul Stevenson,New Mexico,88439,West,Corporate,Technology,Telephones and Communication,CF 888,Small Box,0.59,4/27/2012
48868,4/26/2012,Not Specified,47,7647.97,0.05,Express Air,-1014.01,167.27,35,Paul Stevenson,New Mexico,88439,West,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,4/28/2012
48896,9/10/2009,Critical,43,856.9,0.02,Regular Air,106.93,18.97,9.54,Patrick Jones,Alabama,36344,South,Home Office,Office Supplies,Paper,Xerox 1939,Small Box,0.37,9/12/2009
48900,2/2/2009,Not Specified,42,636.34,0.08,Regular Air,-99.26,15.14,4.53,Jack O'Briant,New Jersey,8823,East,Small Business,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,2/3/2009
48900,2/2/2009,Not Specified,27,337.61,0.03,Regular Air,15.61,12.28,6.35,Jack O'Briant,New Jersey,8823,East,Small Business,Office Supplies,Paper,Staples Premium Bright 1-Part Blank Computer Paper,Small Box,0.38,2/4/2009
48902,9/5/2012,Medium,7,53.29,0.01,Regular Air,-28.88,6.48,7.49,Benjamin Patterson,Arizona,85301,West,Corporate,Office Supplies,Paper,Xerox 220,Small Box,0.37,9/7/2012
48929,9/4/2009,High,1,55.43,0.01,Regular Air,-48.91,35.44,19.99,Sara Luxemburg,California,94404,West,Small Business,Office Supplies,Paper,Xerox 1880,Small Box,0.38,9/5/2009
48929,9/4/2009,High,45,2096.7,0.03,Regular Air,939.67,47.9,5.86,Sara Luxemburg,California,94404,West,Small Business,Office Supplies,Paper,Xerox 1938,Small Box,0.37,9/7/2009
